time,open,high,low,close,volumn
2024-10-23 19:15:00,2491.5,2492.43,2488.66,2489.2,
2024-10-23 19:16:00,2489.2,2492.36,2489.2,2492.36,
2024-10-23 19:17:00,2492.36,2494.4,2492.15,2494.4,
2024-10-23 19:18:00,2494.4,2496.75,2494.4,2495.8,
2024-10-23 19:19:00,2495.8,2497.48,2495.59,2497.12,
2024-10-23 19:20:00,2497.12,2497.74,2496.5,2497.14,
2024-10-23 19:21:00,2497.14,2497.14,2495.54,2496.68,
2024-10-23 19:22:00,2496.68,2496.68,2493.8,2495.61,
2024-10-23 19:23:00,2495.61,2497.9,2495.21,2497.59,
2024-10-23 19:24:00,2497.59,2497.59,2495.84,2495.84,
2024-10-23 19:25:00,2495.84,2499.12,2495.33,2498.3,
2024-10-23 19:26:00,2498.3,2501.53,2498.3,2500.96,
2024-10-23 19:27:00,2500.96,2507.13,2500.85,2505.33,
2024-10-23 19:28:00,2505.33,2505.42,2502.46,2503.27,
2024-10-23 19:29:00,2503.27,2503.87,2502.01,2502.64,
2024-10-23 19:30:00,2502.64,2503.32,2499.47,2500.36,
2024-10-23 19:31:00,2500.36,2501.29,2498.26,2500.15,
2024-10-23 19:32:00,2500.15,2500.15,2498.21,2499.38,
2024-10-23 19:33:00,2499.38,2500.24,2497.91,2498.54,
2024-10-23 19:34:00,2498.54,2500.31,2498.19,2500.09,
2024-10-23 19:35:00,2500.09,2502.42,2500.09,2502.28,
2024-10-23 19:36:00,2502.28,2503.21,2501.5,2501.61,
2024-10-23 19:37:00,2501.61,2504.66,2500.61,2503.41,
2024-10-23 19:38:00,2503.41,2507.11,2502.92,2506.7,
2024-10-23 19:39:00,2506.7,2506.7,2503.58,2504.28,
2024-10-23 19:40:00,2504.28,2508.21,2503.92,2506.5,
2024-10-23 19:41:00,2506.5,2508.97,2506.27,2507.53,
2024-10-23 19:42:00,2507.53,2509.63,2506.51,2509.51,
2024-10-23 19:43:00,2509.51,2509.63,2506.77,2508.97,
2024-10-23 19:44:00,2508.97,2511.64,2508.47,2509.93,
2024-10-23 19:45:00,2509.93,2509.93,2506.39,2506.48,
2024-10-23 19:46:00,2506.48,2508.11,2505.38,2506.53,
2024-10-23 19:47:00,2506.53,2507.97,2505.62,2506.72,
2024-10-23 19:48:00,2506.72,2508.97,2506.37,2508.79,
2024-10-23 19:49:00,2508.79,2512.0,2507.39,2511.31,
2024-10-23 19:50:00,2511.31,2515.77,2511.31,2512.63,
2024-10-23 19:51:00,2512.63,2513.05,2508.47,2510.17,
2024-10-23 19:52:00,2510.17,2511.67,2508.99,2510.65,
2024-10-23 19:53:00,2510.65,2511.74,2508.23,2511.07,
2024-10-23 19:54:00,2511.07,2512.89,2510.78,2512.64,
2024-10-23 19:55:00,2512.64,2512.79,2508.61,2511.85,
2024-10-23 19:56:00,2511.85,2511.93,2510.54,2511.52,
2024-10-23 19:57:00,2511.52,2514.04,2511.52,2512.48,
2024-10-23 19:58:00,2512.48,2513.43,2512.3,2513.2,
2024-10-23 19:59:00,2513.2,2513.39,2510.66,2512.75,
2024-10-23 20:00:00,2512.75,2513.53,2508.89,2509.39,
2024-10-23 20:01:00,2509.39,2509.42,2506.7,2508.7,
2024-10-23 20:02:00,2508.7,2511.07,2508.1,2509.6,
2024-10-23 20:03:00,2509.6,2511.69,2509.13,2511.13,
2024-10-23 20:04:00,2511.13,2512.6,2509.75,2510.56,
2024-10-23 20:05:00,2510.56,2510.63,2509.03,2509.99,
2024-10-23 20:06:00,2509.99,2510.55,2508.08,2509.76,
2024-10-23 20:07:00,2509.76,2511.3,2509.76,2510.95,
2024-10-23 20:08:00,2510.95,2510.95,2509.28,2509.6,
2024-10-23 20:09:00,2509.6,2509.66,2508.51,2508.69,
2024-10-23 20:10:00,2508.69,2509.68,2508.37,2509.6,
2024-10-23 20:11:00,2509.6,2510.83,2509.43,2509.93,
2024-10-23 20:12:00,2509.93,2509.99,2508.73,2509.02,
2024-10-23 20:13:00,2509.02,2510.07,2508.71,2509.57,
2024-10-23 20:14:00,2509.57,2510.04,2508.5,2508.93,
2024-10-23 20:15:00,2508.93,2511.52,2508.93,2510.83,
2024-10-23 20:16:00,2510.83,2512.78,2510.81,2512.78,
2024-10-23 20:17:00,2512.78,2514.7,2512.43,2514.7,
2024-10-23 20:18:00,2514.7,2517.78,2514.68,2515.76,
2024-10-23 20:19:00,2515.76,2516.65,2515.11,2515.51,
2024-10-23 20:20:00,2515.51,2516.08,2515.24,2515.33,
2024-10-23 20:21:00,2515.33,2515.66,2514.32,2514.32,
2024-10-23 20:22:00,2514.32,2515.37,2514.32,2515.18,
2024-10-23 20:23:00,2515.18,2515.18,2512.9,2514.52,
2024-10-23 20:24:00,2514.52,2514.55,2513.63,2514.07,
2024-10-23 20:25:00,2514.07,2514.37,2513.96,2514.02,
2024-10-23 20:26:00,2514.02,2514.02,2513.18,2513.62,
2024-10-23 20:27:00,2513.62,2514.29,2513.6,2513.98,
2024-10-23 20:28:00,2513.98,2514.67,2513.92,2514.67,
2024-10-23 20:29:00,2514.67,2514.69,2513.48,2513.82,
2024-10-23 20:30:00,2513.82,2514.57,2513.77,2513.93,
2024-10-23 20:31:00,2513.93,2515.76,2513.76,2515.76,
2024-10-23 20:32:00,2515.76,2518.78,2515.76,2516.8,
2024-10-23 20:33:00,2516.8,2518.03,2515.97,2517.38,
2024-10-23 20:34:00,2517.38,2517.93,2517.16,2517.46,
2024-10-23 20:35:00,2517.46,2517.77,2515.01,2517.07,
2024-10-23 20:36:00,2517.07,2517.55,2516.5,2516.81,
2024-10-23 20:37:00,2516.81,2518.03,2516.81,2517.89,
2024-10-23 20:38:00,2517.89,2517.89,2515.86,2516.28,
2024-10-23 20:39:00,2516.28,2517.7,2516.09,2516.8,
2024-10-23 20:40:00,2516.8,2517.75,2516.54,2517.29,
2024-10-23 20:41:00,2517.29,2518.02,2516.34,2517.31,
2024-10-23 20:42:00,2517.31,2517.4,2516.4,2516.41,
2024-10-23 20:43:00,2516.41,2516.54,2515.63,2515.64,
2024-10-23 20:44:00,2515.64,2518.7,2515.64,2518.7,
2024-10-23 20:45:00,2518.7,2518.97,2515.01,2515.27,
2024-10-23 20:46:00,2515.27,2515.37,2514.3,2515.25,
2024-10-23 20:47:00,2515.25,2515.41,2513.78,2514.02,
2024-10-23 20:48:00,2514.02,2517.23,2514.01,2517.23,
2024-10-23 20:49:00,2517.23,2517.82,2516.06,2516.7,
2024-10-23 20:50:00,2516.7,2516.72,2514.43,2515.0,
2024-10-23 20:51:00,2515.0,2515.39,2514.71,2515.2,
2024-10-23 20:52:00,2515.2,2516.5,2515.2,2516.5,
2024-10-23 20:53:00,2516.5,2516.73,2515.01,2515.5,
2024-10-23 20:54:00,2515.5,2517.0,2515.5,2516.9,
2024-10-23 20:55:00,2516.9,2517.15,2516.13,2516.24,
2024-10-23 20:56:00,2516.24,2517.08,2516.22,2517.08,
2024-10-23 20:57:00,2517.08,2517.3,2516.6,2516.62,
2024-10-23 20:58:00,2516.62,2517.2,2516.41,2516.53,
2024-10-23 20:59:00,2516.53,2516.59,2514.71,2515.43,
2024-10-23 21:00:00,2515.43,2515.68,2512.1,2512.6,
2024-10-23 21:01:00,2512.6,2513.05,2511.81,2511.84,
2024-10-23 21:02:00,2511.84,2512.67,2510.06,2510.59,
2024-10-23 21:03:00,2510.59,2510.81,2509.52,2509.8,
2024-10-23 21:04:00,2509.8,2510.35,2508.66,2508.79,
2024-10-23 21:05:00,2508.79,2509.52,2508.01,2508.04,
2024-10-23 21:06:00,2508.04,2508.31,2506.79,2508.27,
2024-10-23 21:07:00,2508.27,2508.27,2506.25,2507.55,
2024-10-23 21:08:00,2507.55,2508.14,2507.55,2508.03,
2024-10-23 21:09:00,2508.03,2508.04,2503.5,2503.54,
2024-10-23 21:10:00,2503.54,2504.53,2501.92,2502.1,
2024-10-23 21:11:00,2502.1,2504.97,2502.08,2504.75,
2024-10-23 21:12:00,2504.75,2508.21,2504.75,2507.06,
2024-10-23 21:13:00,2507.06,2507.98,2506.43,2506.81,
2024-10-23 21:14:00,2506.81,2507.41,2506.81,2507.41,
2024-10-23 21:15:00,2507.41,2508.64,2507.41,2508.16,
2024-10-23 21:16:00,2508.16,2508.68,2507.15,2507.42,
2024-10-23 21:17:00,2507.42,2507.53,2506.48,2506.48,
2024-10-23 21:18:00,2506.48,2506.65,2505.91,2506.15,
2024-10-23 21:19:00,2506.15,2506.75,2505.65,2505.65,
2024-10-23 21:20:00,2505.65,2505.69,2503.18,2503.18,
2024-10-23 21:21:00,2503.18,2504.77,2502.37,2504.54,
2024-10-23 21:22:00,2504.54,2504.82,2504.53,2504.82,
2024-10-23 21:23:00,2504.82,2504.95,2504.82,2504.95,
2024-10-23 21:24:00,2504.95,2505.25,2504.95,2505.22,
2024-10-23 21:25:00,2505.22,2505.22,2503.22,2503.22,
2024-10-23 21:26:00,2503.22,2503.72,2502.83,2502.88,
2024-10-23 21:27:00,2502.88,2504.31,2502.88,2504.27,
2024-10-23 21:28:00,2504.27,2505.2,2504.27,2505.16,
2024-10-23 21:29:00,2505.16,2505.44,2505.13,2505.43,
2024-10-23 21:30:00,2505.43,2506.46,2505.43,2506.23,
2024-10-23 21:31:00,2506.23,2506.23,2504.55,2504.61,
2024-10-23 21:32:00,2504.61,2504.74,2504.3,2504.3,
2024-10-23 21:33:00,2504.3,2506.89,2503.76,2506.54,
2024-10-23 21:34:00,2506.54,2509.47,2506.39,2507.99,
2024-10-23 21:35:00,2507.99,2510.46,2507.49,2509.24,
2024-10-23 21:36:00,2509.24,2509.24,2506.18,2507.22,
2024-10-23 21:37:00,2507.22,2507.23,2506.89,2507.07,
2024-10-23 21:38:00,2507.07,2507.3,2506.55,2507.3,
2024-10-23 21:39:00,2507.3,2507.44,2507.24,2507.32,
2024-10-23 21:40:00,2507.32,2508.27,2507.01,2508.26,
2024-10-23 21:41:00,2508.26,2508.97,2508.14,2508.76,
2024-10-23 21:42:00,2508.76,2508.87,2507.32,2507.32,
2024-10-23 21:43:00,2507.32,2508.5,2505.97,2505.97,
2024-10-23 21:44:00,2505.97,2506.77,2505.77,2506.77,
2024-10-23 21:45:00,2506.77,2506.78,2505.61,2505.62,
2024-10-23 21:46:00,2505.62,2505.89,2505.37,2505.89,
2024-10-23 21:47:00,2505.89,2505.99,2505.4,2505.99,
2024-10-23 21:48:00,2505.99,2505.99,2505.15,2505.17,
2024-10-23 21:49:00,2505.17,2505.21,2504.98,2504.98,
2024-10-23 21:50:00,2504.98,2505.22,2504.98,2505.16,
2024-10-23 21:51:00,2505.16,2505.16,2503.99,2503.99,
2024-10-23 21:52:00,2503.99,2504.98,2503.97,2504.68,
2024-10-23 21:53:00,2504.68,2504.68,2502.77,2502.79,
2024-10-23 21:54:00,2502.79,2504.11,2502.77,2503.59,
2024-10-23 21:55:00,2503.59,2503.59,2502.87,2502.87,
2024-10-23 21:56:00,2502.87,2503.87,2501.84,2503.87,
2024-10-23 21:57:00,2503.87,2504.78,2503.87,2504.78,
2024-10-23 21:58:00,2504.78,2505.48,2504.77,2505.31,
2024-10-23 21:59:00,2505.31,2505.48,2504.61,2504.68,
2024-10-23 22:00:00,2504.68,2506.06,2504.68,2506.06,
2024-10-23 22:01:00,2506.06,2506.63,2506.06,2506.63,
2024-10-23 22:02:00,2506.63,2510.73,2506.63,2509.24,
2024-10-23 22:03:00,2509.24,2510.77,2507.99,2509.31,
2024-10-23 22:04:00,2509.31,2510.29,2509.3,2509.66,
2024-10-23 22:05:00,2509.66,2509.97,2508.1,2508.12,
2024-10-23 22:06:00,2508.12,2510.67,2507.99,2510.53,
2024-10-23 22:07:00,2510.53,2511.18,2508.29,2508.88,
2024-10-23 22:08:00,2508.88,2510.76,2508.88,2510.53,
2024-10-23 22:09:00,2510.53,2512.06,2510.18,2511.67,
2024-10-23 22:10:00,2511.67,2512.39,2511.67,2511.98,
2024-10-23 22:11:00,2511.98,2512.18,2510.73,2511.25,
2024-10-23 22:12:00,2511.25,2511.25,2510.07,2510.11,
2024-10-23 22:13:00,2510.11,2510.59,2510.0,2510.46,
2024-10-23 22:14:00,2510.46,2511.09,2510.15,2510.37,
2024-10-23 22:15:00,2510.37,2510.48,2508.46,2508.52,
2024-10-23 22:16:00,2508.52,2508.76,2507.42,2507.95,
2024-10-23 22:17:00,2507.95,2508.75,2507.41,2508.35,
2024-10-23 22:18:00,2508.35,2509.19,2508.35,2508.68,
2024-10-23 22:19:00,2508.68,2508.68,2507.32,2507.33,
2024-10-23 22:20:00,2507.33,2507.89,2506.04,2506.18,
2024-10-23 22:21:00,2506.18,2507.73,2506.18,2507.19,
2024-10-23 22:22:00,2507.19,2507.59,2505.52,2505.52,
2024-10-23 22:23:00,2505.52,2505.73,2504.33,2504.49,
2024-10-23 22:24:00,2504.49,2505.29,2503.44,2504.52,
2024-10-23 22:25:00,2504.52,2505.66,2504.34,2504.83,
2024-10-23 22:26:00,2504.83,2506.23,2504.22,2505.47,
2024-10-23 22:27:00,2505.47,2506.07,2503.87,2504.38,
2024-10-23 22:28:00,2504.38,2506.0,2503.68,2504.26,
2024-10-23 22:29:00,2504.26,2505.61,2504.26,2505.6,
2024-10-23 22:30:00,2505.6,2507.08,2505.25,2507.08,
2024-10-23 22:31:00,2507.08,2507.28,2504.11,2504.56,
2024-10-23 22:32:00,2504.56,2505.81,2504.01,2505.7,
2024-10-23 22:33:00,2505.7,2508.67,2505.7,2508.43,
2024-10-23 22:34:00,2508.43,2508.43,2507.24,2507.76,
2024-10-23 22:35:00,2507.76,2508.5,2507.01,2507.75,
2024-10-23 22:36:00,2507.75,2508.39,2507.54,2508.34,
2024-10-23 22:37:00,2508.34,2509.52,2507.86,2509.3,
2024-10-23 22:38:00,2509.3,2509.83,2509.07,2509.11,
2024-10-23 22:39:00,2509.11,2509.84,2509.11,2509.51,
2024-10-23 22:40:00,2509.51,2509.52,2508.92,2509.23,
2024-10-23 22:41:00,2509.23,2510.46,2509.21,2510.28,
2024-10-23 22:42:00,2510.28,2513.26,2510.27,2513.26,
2024-10-23 22:43:00,2513.26,2513.53,2512.63,2513.53,
2024-10-23 22:44:00,2513.53,2514.36,2513.41,2514.16,
2024-10-23 22:45:00,2514.16,2514.6,2514.03,2514.13,
2024-10-23 22:46:00,2514.13,2514.13,2511.26,2511.58,
2024-10-23 22:47:00,2511.58,2513.31,2511.57,2512.87,
2024-10-23 22:48:00,2512.87,2512.87,2511.4,2512.33,
2024-10-23 22:49:00,2512.33,2513.43,2512.11,2513.23,
2024-10-23 22:50:00,2513.23,2515.18,2513.22,2515.17,
2024-10-23 22:51:00,2515.17,2515.48,2514.31,2514.94,
2024-10-23 22:52:00,2514.94,2514.94,2514.03,2514.4,
2024-10-23 22:53:00,2514.4,2514.76,2513.41,2513.41,
2024-10-23 22:54:00,2513.41,2514.24,2513.4,2514.01,
2024-10-23 22:55:00,2514.01,2514.04,2510.78,2510.78,
2024-10-23 22:56:00,2510.78,2511.62,2510.61,2511.1,
2024-10-23 22:57:00,2511.1,2511.75,2510.61,2511.39,
2024-10-23 22:58:00,2511.39,2511.49,2510.61,2510.71,
2024-10-23 22:59:00,2510.71,2510.8,2510.52,2510.68,
2024-10-23 23:00:00,2510.68,2511.33,2508.52,2508.52,
2024-10-23 23:01:00,2508.52,2509.95,2508.49,2509.63,
2024-10-23 23:02:00,2509.63,2510.44,2509.62,2510.44,
2024-10-23 23:03:00,2510.44,2512.84,2510.44,2512.73,
2024-10-23 23:04:00,2512.73,2513.25,2512.12,2512.13,
2024-10-23 23:05:00,2512.13,2513.47,2510.97,2513.47,
2024-10-23 23:06:00,2513.47,2515.27,2513.47,2514.34,
2024-10-23 23:07:00,2514.34,2514.99,2514.05,2514.67,
2024-10-23 23:08:00,2514.67,2516.73,2514.65,2516.23,
2024-10-23 23:09:00,2516.23,2518.67,2516.03,2518.57,
2024-10-23 23:10:00,2518.57,2519.24,2518.09,2518.72,
2024-10-23 23:11:00,2518.72,2519.98,2518.26,2519.3,
2024-10-23 23:12:00,2519.3,2519.3,2518.06,2518.2,
2024-10-23 23:13:00,2518.2,2518.65,2517.73,2518.19,
2024-10-23 23:14:00,2518.19,2519.11,2518.19,2518.72,
2024-10-23 23:15:00,2518.72,2519.3,2518.03,2518.03,
2024-10-23 23:16:00,2518.03,2519.28,2517.99,2518.9,
2024-10-23 23:17:00,2518.9,2520.31,2518.82,2520.15,
2024-10-23 23:18:00,2520.15,2522.56,2519.69,2522.45,
2024-10-23 23:19:00,2522.45,2523.91,2522.11,2523.88,
2024-10-23 23:20:00,2523.88,2523.96,2521.85,2521.88,
2024-10-23 23:21:00,2521.88,2523.45,2521.0,2523.37,
2024-10-23 23:22:00,2523.37,2524.31,2522.06,2523.01,
2024-10-23 23:23:00,2523.01,2523.4,2522.66,2522.66,
2024-10-23 23:24:00,2522.66,2523.28,2522.66,2522.75,
2024-10-23 23:25:00,2522.75,2522.75,2520.56,2521.51,
2024-10-23 23:26:00,2521.51,2522.13,2521.01,2521.67,
2024-10-23 23:27:00,2521.67,2522.09,2521.44,2521.45,
2024-10-23 23:28:00,2521.45,2522.26,2521.44,2522.2,
2024-10-23 23:29:00,2522.2,2523.94,2522.19,2523.7,
2024-10-23 23:30:00,2523.7,2524.23,2523.05,2523.1,
2024-10-23 23:31:00,2523.1,2524.35,2523.01,2523.94,
2024-10-23 23:32:00,2523.94,2525.5,2523.91,2525.11,
2024-10-23 23:33:00,2525.11,2525.34,2524.43,2524.57,
2024-10-23 23:34:00,2524.57,2525.52,2524.57,2525.42,
2024-10-23 23:35:00,2525.42,2525.84,2524.24,2524.24,
2024-10-23 23:36:00,2524.24,2524.68,2521.96,2522.09,
2024-10-23 23:37:00,2522.09,2523.23,2521.31,2522.83,
2024-10-23 23:38:00,2522.83,2523.97,2522.33,2523.97,
2024-10-23 23:39:00,2523.97,2525.23,2523.3,2524.66,
2024-10-23 23:40:00,2524.66,2526.39,2524.55,2525.47,
2024-10-23 23:41:00,2525.47,2526.46,2525.0,2526.3,
2024-10-23 23:42:00,2526.3,2527.73,2526.08,2527.3,
2024-10-23 23:43:00,2527.3,2527.3,2525.96,2526.36,
2024-10-23 23:44:00,2526.36,2527.41,2525.87,2526.0,
2024-10-23 23:45:00,2526.0,2526.63,2525.78,2526.1,
2024-10-23 23:46:00,2526.1,2527.15,2526.06,2526.37,
2024-10-23 23:47:00,2526.37,2526.47,2525.79,2526.03,
2024-10-23 23:48:00,2526.03,2526.48,2524.3,2524.79,
2024-10-23 23:49:00,2524.79,2524.98,2523.92,2524.87,
2024-10-23 23:50:00,2524.87,2526.59,2524.86,2526.22,
2024-10-23 23:51:00,2526.22,2526.77,2525.84,2526.63,
2024-10-23 23:52:00,2526.63,2526.96,2526.08,2526.22,
2024-10-23 23:53:00,2526.22,2527.18,2526.22,2526.43,
2024-10-23 23:54:00,2526.43,2527.07,2526.35,2527.06,
2024-10-23 23:55:00,2527.06,2528.55,2526.23,2526.3,
2024-10-23 23:56:00,2526.3,2527.6,2526.29,2526.58,
2024-10-23 23:57:00,2526.58,2526.58,2525.11,2525.26,
2024-10-23 23:58:00,2525.26,2526.3,2525.26,2526.3,
2024-10-23 23:59:00,2526.3,2526.3,2524.63,2524.66,
2024-10-24 00:00:00,2524.66,2525.68,2524.25,2524.4,
2024-10-24 00:01:00,2524.4,2524.65,2522.01,2523.16,
2024-10-24 00:02:00,2523.16,2523.6,2521.81,2521.81,
2024-10-24 00:03:00,2521.81,2523.2,2521.8,2522.95,
2024-10-24 00:04:00,2522.95,2523.28,2521.85,2522.75,
2024-10-24 00:05:00,2522.75,2523.08,2522.13,2523.08,
2024-10-24 00:06:00,2523.08,2523.94,2522.26,2523.47,
2024-10-24 00:07:00,2523.47,2523.63,2521.36,2521.37,
2024-10-24 00:08:00,2521.37,2523.0,2520.61,2520.61,
2024-10-24 00:09:00,2520.61,2522.12,2520.28,2522.01,
2024-10-24 00:10:00,2522.01,2522.09,2521.46,2521.48,
2024-10-24 00:11:00,2521.48,2522.09,2521.12,2521.12,
2024-10-24 00:12:00,2521.12,2521.12,2520.24,2520.49,
2024-10-24 00:13:00,2520.49,2521.1,2520.23,2520.23,
2024-10-24 00:14:00,2520.23,2520.54,2520.23,2520.35,
2024-10-24 00:15:00,2520.35,2520.76,2519.81,2520.37,
2024-10-24 00:16:00,2520.37,2520.59,2518.91,2519.04,
2024-10-24 00:17:00,2519.04,2519.05,2515.82,2516.41,
2024-10-24 00:18:00,2516.41,2517.73,2514.82,2516.23,
2024-10-24 00:19:00,2516.23,2518.72,2515.12,2518.31,
2024-10-24 00:20:00,2518.31,2518.55,2516.98,2517.16,
2024-10-24 00:21:00,2517.16,2517.16,2514.97,2515.34,
2024-10-24 00:22:00,2515.34,2515.47,2513.03,2513.23,
2024-10-24 00:23:00,2513.23,2514.37,2513.14,2513.77,
2024-10-24 00:24:00,2513.77,2515.43,2513.77,2514.6,
2024-10-24 00:25:00,2514.6,2515.17,2513.19,2513.26,
2024-10-24 00:26:00,2513.26,2513.89,2512.82,2513.05,
2024-10-24 00:27:00,2513.05,2513.08,2509.58,2511.48,
2024-10-24 00:28:00,2511.48,2513.43,2511.31,2511.42,
2024-10-24 00:29:00,2511.42,2512.45,2511.1,2511.7,
2024-10-24 00:30:00,2511.7,2513.75,2511.7,2513.41,
2024-10-24 00:31:00,2513.41,2514.76,2512.46,2514.52,
2024-10-24 00:32:00,2514.52,2516.28,2514.52,2515.87,
2024-10-24 00:33:00,2515.87,2515.87,2513.77,2513.95,
2024-10-24 00:34:00,2513.95,2513.99,2512.39,2513.48,
2024-10-24 00:35:00,2513.48,2516.29,2513.39,2516.29,
2024-10-24 00:36:00,2516.29,2517.43,2515.85,2516.47,
2024-10-24 00:37:00,2516.47,2517.12,2515.94,2516.7,
2024-10-24 00:38:00,2516.7,2517.19,2516.59,2516.95,
2024-10-24 00:39:00,2516.95,2518.21,2516.2,2517.72,
2024-10-24 00:40:00,2517.72,2518.15,2516.81,2518.15,
2024-10-24 00:41:00,2518.15,2519.43,2517.44,2519.38,
2024-10-24 00:42:00,2519.38,2521.49,2519.24,2521.42,
2024-10-24 00:43:00,2521.42,2522.5,2521.3,2522.45,
2024-10-24 00:44:00,2522.45,2522.9,2522.06,2522.89,
2024-10-24 00:45:00,2522.89,2526.22,2522.89,2525.78,
2024-10-24 00:46:00,2525.78,2534.58,2525.78,2533.93,
2024-10-24 00:47:00,2533.93,2540.09,2533.5,2539.17,
2024-10-24 00:48:00,2539.17,2544.78,2536.61,2543.1,
2024-10-24 00:49:00,2543.1,2544.52,2539.71,2541.82,
2024-10-24 00:50:00,2541.82,2543.58,2539.78,2541.39,
2024-10-24 00:51:00,2541.39,2542.18,2537.81,2538.16,
2024-10-24 00:52:00,2538.16,2539.68,2536.85,2539.27,
2024-10-24 00:53:00,2539.27,2541.96,2539.15,2539.15,
2024-10-24 00:54:00,2539.15,2540.61,2538.76,2539.81,
2024-10-24 00:55:00,2539.81,2543.1,2539.24,2542.69,
2024-10-24 00:56:00,2542.69,2547.96,2542.69,2546.83,
2024-10-24 00:57:00,2546.83,2547.63,2544.7,2545.57,
2024-10-24 00:58:00,2545.57,2547.47,2543.78,2547.47,
2024-10-24 00:59:00,2547.47,2550.23,2546.96,2549.68,
2024-10-24 01:00:00,2549.68,2551.8,2545.51,2547.7,
2024-10-24 01:01:00,2547.7,2547.7,2545.42,2545.98,
2024-10-24 01:02:00,2545.98,2546.54,2543.72,2544.3,
2024-10-24 01:03:00,2544.3,2545.96,2543.51,2545.16,
2024-10-24 01:04:00,2545.16,2547.73,2545.1,2547.73,
2024-10-24 01:05:00,2547.73,2550.07,2547.73,2548.33,
2024-10-24 01:06:00,2548.33,2550.29,2547.8,2547.8,
2024-10-24 01:07:00,2547.8,2553.59,2547.21,2552.4,
2024-10-24 01:08:00,2552.4,2555.36,2551.87,2553.79,
2024-10-24 01:09:00,2553.79,2556.4,2552.14,2553.31,
2024-10-24 01:10:00,2553.31,2554.0,2551.01,2551.61,
2024-10-24 01:11:00,2551.61,2557.09,2551.47,2555.92,
2024-10-24 01:12:00,2555.92,2559.56,2555.91,2559.31,
2024-10-24 01:13:00,2559.31,2561.12,2558.34,2558.84,
2024-10-24 01:14:00,2558.84,2558.84,2556.9,2556.96,
2024-10-24 01:15:00,2556.96,2558.8,2555.75,2557.72,
2024-10-24 01:16:00,2557.72,2558.79,2557.16,2558.79,
2024-10-24 01:17:00,2558.79,2559.5,2552.93,2552.93,
2024-10-24 01:18:00,2552.93,2553.5,2550.63,2551.3,
2024-10-24 01:19:00,2551.3,2554.29,2550.63,2553.4,
2024-10-24 01:20:00,2553.4,2554.79,2552.66,2553.39,
2024-10-24 01:21:00,2553.39,2553.4,2546.3,2546.3,
2024-10-24 01:22:00,2546.3,2547.69,2545.59,2546.43,
2024-10-24 01:23:00,2546.43,2547.96,2545.53,2546.54,
2024-10-24 01:24:00,2546.54,2549.69,2546.39,2549.56,
2024-10-24 01:25:00,2549.56,2549.56,2547.35,2547.97,
2024-10-24 01:26:00,2547.97,2548.32,2543.77,2543.91,
2024-10-24 01:27:00,2543.91,2544.89,2543.66,2543.94,
2024-10-24 01:28:00,2543.94,2544.34,2542.44,2543.11,
2024-10-24 01:29:00,2543.11,2545.34,2543.11,2545.34,
2024-10-24 01:30:00,2545.34,2545.34,2542.98,2544.0,
2024-10-24 01:31:00,2544.0,2546.24,2543.01,2543.33,
2024-10-24 01:32:00,2543.33,2543.91,2540.35,2540.89,
2024-10-24 01:33:00,2540.89,2542.7,2540.89,2542.4,
2024-10-24 01:34:00,2542.4,2542.42,2541.01,2541.11,
2024-10-24 01:35:00,2541.11,2544.68,2541.01,2543.65,
2024-10-24 01:36:00,2543.65,2546.27,2543.65,2545.24,
2024-10-24 01:37:00,2545.24,2545.39,2542.54,2542.82,
2024-10-24 01:38:00,2542.82,2545.04,2542.82,2543.21,
2024-10-24 01:39:00,2543.21,2543.32,2542.67,2542.75,
2024-10-24 01:40:00,2542.75,2542.9,2541.34,2541.8,
2024-10-24 01:41:00,2541.8,2541.95,2538.67,2538.89,
2024-10-24 01:42:00,2538.89,2539.42,2537.64,2539.05,
2024-10-24 01:43:00,2539.05,2540.18,2538.87,2539.33,
2024-10-24 01:44:00,2539.33,2539.8,2537.9,2537.9,
2024-10-24 01:45:00,2537.9,2541.93,2537.81,2540.89,
2024-10-24 01:46:00,2540.89,2541.79,2540.12,2541.13,
2024-10-24 01:47:00,2541.13,2541.81,2540.74,2541.64,
2024-10-24 01:48:00,2541.64,2542.79,2541.01,2541.3,
2024-10-24 01:49:00,2541.3,2541.56,2538.08,2539.2,
2024-10-24 01:50:00,2539.2,2540.45,2539.08,2539.77,
2024-10-24 01:51:00,2539.77,2540.79,2539.42,2540.36,
2024-10-24 01:52:00,2540.36,2541.82,2540.36,2541.2,
2024-10-24 01:53:00,2541.2,2544.6,2541.2,2544.6,
2024-10-24 01:54:00,2544.6,2547.17,2544.6,2545.31,
2024-10-24 01:55:00,2545.31,2546.3,2544.03,2545.19,
2024-10-24 01:56:00,2545.19,2546.17,2544.91,2544.91,
2024-10-24 01:57:00,2544.91,2544.91,2543.95,2544.04,
2024-10-24 01:58:00,2544.04,2544.49,2542.96,2544.38,
2024-10-24 01:59:00,2544.38,2545.36,2544.05,2545.36,
2024-10-24 02:00:00,2545.36,2548.22,2544.57,2546.71,
2024-10-24 02:01:00,2546.71,2547.09,2545.4,2546.1,
2024-10-24 02:02:00,2546.1,2548.22,2545.61,2545.88,
2024-10-24 02:03:00,2545.88,2546.58,2543.41,2543.73,
2024-10-24 02:04:00,2543.73,2545.04,2543.53,2543.84,
2024-10-24 02:05:00,2543.84,2544.94,2543.46,2543.9,
