time,open,high,low,close,volumn,close_time,transaction_volume,transaction_number,active_buying_volume,active_buying_transaction_volume,ignore
2024-11-08 02:38:00,75797.86,75814.0,75786.49,75808.0,10.52255,1731033539999,797620.9083464,1829,6.65315,504304.3668782,0
2024-11-08 02:39:00,75807.99,75807.99,75716.0,75722.02,18.86094,1731033599999,1428571.4278171,3650,5.76392,436506.4776393,0
2024-11-08 02:40:00,75722.02,75722.03,75690.34,75701.98,16.16261,1731033659999,1223733.0999117,1788,2.20002,166536.7569361,0
2024-11-08 02:41:00,75701.99,75701.99,75652.65,75665.99,12.71777,1731033719999,962349.9283246,2789,4.67395,353648.6093074,0
2024-11-08 02:42:00,75666.0,75740.0,75665.99,75740.0,17.03251,1731033779999,1289286.4630629,1556,15.15213,1146954.640671,0
2024-11-08 02:43:00,75739.99,75746.0,75722.0,75722.01,13.94563,1731033839999,1056228.8364918,1885,7.90727,598895.1266878,0
2024-11-08 02:44:00,75722.0,75727.89,75672.0,75672.01,11.27619,1731033899999,853761.2460003,1867,3.40217,257610.3036624,0
2024-11-08 02:45:00,75672.0,75718.0,75661.03,75661.03,19.58295,1731033959999,1482268.3271439,2536,5.27143,399002.6006764,0
2024-11-08 02:46:00,75661.04,75717.36,75661.03,75705.88,9.23886,1731034019999,699311.0628507,2843,6.44749,487989.6551558,0
2024-11-08 02:47:00,75705.87,75709.56,75676.0,75690.0,6.84508,1731034079999,518095.4226332,1684,4.30228,325620.1633127,0
2024-11-08 02:48:00,75689.99,75726.0,75682.85,75706.0,8.37792,1731034139999,634258.6398556,2247,5.11573,387282.3196648,0
2024-11-08 02:49:00,75706.01,75719.63,75700.01,75700.02,7.53255,1731034199999,570306.3544291,1346,3.86656,292737.4718499,0
2024-11-08 02:50:00,75700.02,75758.0,75694.0,75756.49,13.55976,1731034259999,1026918.3312693,2171,10.68502,809219.378708,0
2024-11-08 02:51:00,75756.5,75756.5,75724.0,75724.0,10.11007,1731034319999,765697.3816461,1878,4.61621,349603.439835,0
2024-11-08 02:52:00,75724.0,75724.0,75686.0,75686.0,5.13057,1731034379999,388371.5599308,1233,2.29051,173370.8694383,0
2024-11-08 02:53:00,75686.01,75733.59,75686.0,75733.58,10.95552,1731034439999,829349.5323754,1316,9.77977,740348.8419863,0
2024-11-08 02:54:00,75733.58,75733.58,75710.5,75721.76,5.26354,1731034499999,398572.1223707,1390,2.76894,209664.1565793,0
2024-11-08 02:55:00,75721.76,75721.77,75696.74,75696.75,7.62303,1731034559999,577173.4397148,837,0.16044,12146.9955255,0
2024-11-08 02:56:00,75696.74,75696.75,75686.0,75686.0,3.8833,1731034619999,293944.7545435,704,0.88252,66803.1477114,0
2024-11-08 02:57:00,75686.0,75698.0,75686.0,75696.3,5.94419,1731034679999,449930.0440557,651,3.63801,275363.9878251,0
2024-11-08 02:58:00,75696.31,75696.31,75680.0,75680.0,5.13883,1731034739999,388944.591596,1382,0.78985,59779.3900372,0
2024-11-08 02:59:00,75680.0,75711.15,75680.0,75711.14,4.77813,1731034799999,361651.7583166,1169,2.67663,202597.3268402,0
2024-11-08 03:00:00,75711.15,75711.15,75668.0,75675.83,10.67774,1731034859999,808129.8260288,1681,3.81843,288987.0154913,0
2024-11-08 03:01:00,75675.84,75682.44,75636.62,75642.74,35.12365,1731034919999,2657276.5403953,3286,4.82141,364806.0808638,0
2024-11-08 03:02:00,75642.75,75696.97,75593.97,75603.66,243.34632,1731034979999,18407135.8574454,6771,46.07312,3483987.258145,0
2024-11-08 03:03:00,75603.66,75650.0,75555.64,75593.98,132.58593,1731035039999,10022924.6368169,6079,28.74026,2172703.5687311,0
2024-11-08 03:04:00,75593.99,75640.0,75555.0,75628.0,47.83672,1731035099999,3616285.1090148,4454,19.22049,1453119.132795,0
2024-11-08 03:05:00,75628.0,75715.57,75622.0,75715.57,18.956,1731035159999,1434214.3972589,2957,15.98821,1209726.3271517,0
2024-11-08 03:06:00,75715.56,75788.0,75714.04,75785.54,25.54191,1731035219999,1935130.7485664,3201,20.01331,1516303.2802995,0
2024-11-08 03:07:00,75785.54,75802.96,75770.0,75773.99,9.75688,1731035279999,739438.8726615,1508,6.68188,506387.1147323,0
2024-11-08 03:08:00,75774.0,75835.37,75774.0,75835.36,6.35198,1731035339999,481478.106154,1554,5.79386,439172.9033732,0
2024-11-08 03:09:00,75835.36,75865.46,75835.35,75862.0,15.82246,1731035399999,1200148.0356748,1689,10.09285,765530.7744535,0
2024-11-08 03:10:00,75862.0,75862.01,75862.0,75862.0,3.74038,1731035459999,283752.7237627,226,1.62027,122916.9389427,0
2024-11-08 03:11:00,75862.01,75875.99,75857.19,75875.98,13.76361,1731035519999,1044219.9343188,620,11.36352,862140.301811,0
2024-11-08 03:12:00,75875.98,75887.4,75875.98,75887.39,6.02081,1731035579999,456876.4134185,591,5.00821,380036.7612736,0
2024-11-08 03:13:00,75887.39,75887.4,75860.0,75860.01,10.10602,1731035639999,766799.8157786,978,5.24365,397890.4940349,0
2024-11-08 03:14:00,75860.0,75861.98,75850.0,75850.0,8.2923,1731035699999,629019.9042254,978,2.3594,178973.6082841,0
2024-11-08 03:15:00,75850.01,75854.0,75840.0,75844.0,8.41035,1731035759999,637900.7798472,876,3.22512,244611.4307738,0
2024-11-08 03:16:00,75843.99,75860.0,75812.82,75822.0,10.1392,1731035819999,768932.3832653,2501,5.62149,426336.2337619,0
2024-11-08 03:17:00,75822.0,75832.0,75790.46,75811.92,23.81504,1731035879999,1805291.0404932,2759,4.88553,370344.7961784,0
2024-11-08 03:18:00,75811.92,75811.92,75800.0,75800.01,8.25442,1731035939999,625732.4401415,815,2.40151,182041.6352196,0
2024-11-08 03:19:00,75800.0,75800.01,75762.43,75783.99,10.38139,1731035999999,786648.7910291,1832,5.642,427497.7971132,0
2024-11-08 03:20:00,75783.99,75800.0,75783.99,75792.27,5.53915,1731036059999,419849.7838837,1276,1.72934,131078.1399391,0
2024-11-08 03:21:00,75792.27,75878.0,75792.26,75878.0,11.57879,1731036119999,877994.6047671,1847,10.89469,826128.4558763,0
2024-11-08 03:22:00,75877.99,75878.0,75824.0,75824.0,14.44811,1731036179999,1095830.4148766,2227,6.73949,511112.6508876,0
2024-11-08 03:23:00,75824.01,75848.49,75822.94,75848.48,4.13186,1731036239999,313330.7152271,958,3.04291,230752.2121145,0
2024-11-08 03:24:00,75848.49,75848.49,75822.75,75822.75,7.52226,1731036299999,570467.9802683,963,1.10241,83608.0160621,0
2024-11-08 03:25:00,75822.75,75822.75,75764.0,75766.61,11.20786,1731036359999,849411.6799613,1650,2.08634,158104.0257746,0
2024-11-08 03:26:00,75766.61,75775.89,75750.0,75750.0,3.84522,1731036419999,291330.4913353,914,1.12623,85331.5051031,0
2024-11-08 03:27:00,75750.01,75788.76,75750.0,75788.76,6.23664,1731036479999,472532.02384,1770,5.36257,406311.4603006,0
2024-11-08 03:28:00,75788.75,75788.76,75760.27,75760.28,8.87673,1731036539999,672658.583495,1091,0.25964,19675.767423,0
2024-11-08 03:29:00,75760.27,75760.28,75750.0,75750.01,5.7499,1731036599999,435576.9784881,346,0.38178,28922.2603811,0
2024-11-08 03:30:00,75750.0,75779.25,75750.0,75770.0,4.40723,1731036659999,333913.1202553,1815,3.03852,230198.7861497,0
2024-11-08 03:31:00,75770.0,75780.0,75764.33,75779.51,4.84071,1731036719999,366787.2423257,1164,2.32365,176065.4772154,0
2024-11-08 03:32:00,75779.51,75779.51,75750.0,75757.49,5.93074,1731036779999,449304.9349307,1081,1.47372,111639.5759361,0
2024-11-08 03:33:00,75757.49,75757.49,75698.0,75698.0,18.79774,1731036839999,1423700.0353059,1606,2.10844,159704.1563187,0
2024-11-08 03:34:00,75698.01,75698.01,75641.4,75656.0,13.93754,1731036899999,1054602.73477,2707,4.08939,309356.3016238,0
2024-11-08 03:35:00,75656.01,75716.0,75650.49,75715.99,8.16048,1731036959999,617537.5645964,2716,6.24439,472550.0059922,0
2024-11-08 03:36:00,75715.99,75716.0,75641.4,75652.0,28.02466,1731037019999,2120634.7907365,2734,8.9569,677666.0845394,0
2024-11-08 03:37:00,75652.0,75734.0,75652.0,75724.0,8.63984,1731037079999,654012.9933567,3612,5.48472,415136.22133,0
2024-11-08 03:38:00,75724.0,75740.0,75719.25,75719.26,5.57134,1731037139999,421923.2912671,1202,3.48954,264263.6081206,0
2024-11-08 03:39:00,75719.26,75738.0,75719.25,75732.27,8.98617,1731037199999,680523.6643922,1230,4.75828,360316.987555,0
2024-11-08 03:40:00,75732.27,75739.59,75722.0,75722.0,3.18315,1731037259999,241066.7822134,1118,1.53814,116489.4486003,0
2024-11-08 03:41:00,75722.01,75732.0,75719.25,75732.0,6.27614,1731037319999,475240.3311713,894,4.72508,357792.0387903,0
2024-11-08 03:42:00,75732.0,75764.5,75731.99,75764.49,2.94216,1731037379999,222863.5727416,1238,2.67417,202563.5628871,0
2024-11-08 03:43:00,75764.49,75788.76,75764.49,75783.99,5.14553,1731037439999,389942.9247395,1628,3.35282,254081.3710955,0
2024-11-08 03:44:00,75784.0,75786.0,75780.0,75785.99,6.19665,1731037499999,469597.0613316,495,3.82101,289564.8678568,0
2024-11-08 03:45:00,75786.0,75787.61,75780.0,75782.0,3.67796,1731037559999,278731.5478105,736,2.06171,156243.2681886,0
2024-11-08 03:46:00,75782.01,75808.0,75780.0,75807.99,8.83675,1731037619999,669726.3598109,1184,7.93295,601213.5790793,0
2024-11-08 03:47:00,75807.99,75809.15,75804.3,75804.31,13.57568,1731037679999,1029147.6786493,804,10.81114,819574.4468235,0
2024-11-08 03:48:00,75804.3,75804.31,75790.02,75794.0,8.43071,1731037739999,639023.5708663,1148,3.14562,238421.853468,0
2024-11-08 03:49:00,75794.0,75844.0,75793.99,75843.99,8.44341,1731037799999,640089.0672652,1443,6.88246,521766.1680668,0
2024-11-08 03:50:00,75843.99,75847.04,75824.19,75824.19,20.60727,1731037859999,1562709.5289534,558,0.62062,47066.4213102,0
2024-11-08 03:51:00,75824.19,75850.0,75820.0,75849.99,6.20064,1731037919999,470190.2305929,1122,4.38777,332725.3413436,0
2024-11-08 03:52:00,75850.0,75859.69,75846.19,75859.69,12.61629,1731037979999,956932.5105305,709,10.55875,800866.7368479,0
2024-11-08 03:53:00,75859.68,75880.0,75859.68,75879.99,7.32868,1731038039999,556009.0587513,878,5.69609,432154.4404608,0
2024-11-08 03:54:00,75879.99,75880.0,75850.21,75850.21,14.17636,1731038099999,1075481.0632182,881,2.58733,196288.064505,0
2024-11-08 03:55:00,75850.22,75861.98,75850.21,75861.97,3.0645,1731038159999,232452.0306125,408,2.48415,188430.0843916,0
2024-11-08 03:56:00,75861.98,75874.0,75861.98,75869.99,4.68913,1731038219999,355767.5513516,614,1.13053,85771.8046198,0
2024-11-08 03:57:00,75870.0,75888.01,75869.99,75885.99,14.21448,1731038279999,1078639.5989613,909,3.6489,276874.823051,0
2024-11-08 03:58:00,75885.99,75886.0,75870.62,75870.62,9.81404,1731038339999,744655.9674915,695,1.10834,84101.6350011,0
2024-11-08 03:59:00,75870.63,75890.8,75870.62,75890.79,5.8656,1731038399999,445099.2971575,666,4.78283,362930.7738272,0
2024-11-08 04:00:00,75890.79,75890.8,75870.0,75870.0,4.35254,1731038459999,330283.0426998,996,0.69932,53066.2542141,0
2024-11-08 04:01:00,75870.0,75890.0,75870.0,75890.0,6.23856,1731038519999,473340.920034,798,5.6409,427993.8942739,0
2024-11-08 04:02:00,75889.99,75907.71,75889.99,75907.7,3.91588,1731038579999,297227.3801545,692,3.37954,256519.4819083,0
2024-11-08 04:03:00,75907.71,75926.12,75907.7,75926.12,8.66548,1731038639999,657891.0112931,805,6.39843,485764.7538933,0
2024-11-08 04:04:00,75926.11,75927.23,75920.05,75920.06,15.1782,1731038699999,1152396.2931757,777,2.4987,189714.572182,0
2024-11-08 04:05:00,75920.05,75938.76,75915.0,75915.0,15.44422,1731038759999,1172681.2590858,1311,11.83693,898789.5223927,0
2024-11-08 04:06:00,75915.0,75919.78,75899.9,75919.77,10.45669,1731038819999,793748.0407673,1427,3.38807,257173.5785855,0
2024-11-08 04:07:00,75919.77,75919.77,75829.86,75829.87,12.54351,1731038879999,951821.9368705,2137,0.71692,54406.8676874,0
2024-11-08 04:08:00,75829.87,75838.14,75826.0,75833.99,10.9757,1731038939999,832298.3252795,1095,8.51192,645453.7719882,0
2024-11-08 04:09:00,75833.99,75859.91,75826.02,75859.9,9.25917,1731038999999,702154.5772221,1862,5.48367,415836.8905859,0
2024-11-08 04:10:00,75859.91,75897.83,75859.9,75897.49,13.47071,1731039059999,1022070.2221245,2288,9.43631,715931.1667513,0
2024-11-08 04:11:00,75897.66,75916.0,75897.66,75908.19,11.01385,1731039119999,836081.7904584,1273,2.13665,162189.9046656,0
2024-11-08 04:12:00,75908.19,75933.98,75908.18,75925.5,17.72496,1731039179999,1345726.5701913,525,14.14297,1073802.7173435,0
2024-11-08 04:13:00,75925.5,75931.11,75912.0,75912.01,4.11922,1731039239999,312748.5101657,866,0.71731,54460.0571779,0
2024-11-08 04:14:00,75912.0,75915.99,75911.46,75915.99,3.13986,1731039299999,238352.1620576,279,1.50799,114473.9412609,0
2024-11-08 04:15:00,75915.98,75940.0,75915.98,75928.02,14.56438,1731039359999,1105984.5878197,1015,3.04277,231050.4299425,0
2024-11-08 04:16:00,75928.02,75969.7,75928.02,75960.5,22.52501,1731039419999,1710950.2175074,1944,5.24436,398332.8201431,0
2024-11-08 04:17:00,75960.5,75998.98,75960.5,75992.8,31.55557,1731039479999,2397553.0590812,1433,17.00502,1292040.0375782,0
2024-11-08 04:18:00,75992.79,76026.0,75992.79,76012.04,105.26559,1731039539999,8000449.8569356,2655,98.36261,7475692.5356648,0
2024-11-08 04:19:00,76012.03,76012.04,75973.44,75973.45,11.12508,1731039599999,845437.5544548,1573,4.02372,305746.3805999,0
2024-11-08 04:20:00,75973.44,75995.5,75962.38,75988.1,8.29584,1731039659999,630332.2509828,1651,3.7723,286618.5808953,0
2024-11-08 04:21:00,75988.1,75988.1,75964.83,75964.83,6.4666,1731039719999,491309.7956398,1478,0.82269,62504.0595874,0
2024-11-08 04:22:00,75964.84,75977.2,75964.83,75977.2,9.22998,1731039779999,701215.6511007,1367,3.94159,299450.8683075,0
2024-11-08 04:23:00,75977.19,76004.0,75977.19,75991.29,8.54168,1731039839999,649153.7255757,1793,5.0116,380872.2167129,0
2024-11-08 04:24:00,75991.29,75991.3,75956.14,75956.14,10.16998,1731039899999,772633.640037,1019,0.94761,71991.5473264,0
2024-11-08 04:25:00,75956.14,75990.0,75956.14,75972.0,12.59473,1731039959999,956816.7218967,1559,7.41216,563076.3655188,0
2024-11-08 04:26:00,75972.0,75976.01,75964.0,75964.0,4.91274,1731040019999,373236.6460426,985,0.57554,43725.1465029,0
2024-11-08 04:27:00,75964.0,75964.01,75943.0,75952.5,8.58366,1731040079999,651935.1451208,1388,3.25789,247430.9850675,0
2024-11-08 04:28:00,75952.49,75963.96,75946.5,75960.48,7.8343,1731040139999,595084.5679483,1193,2.37515,180412.0894519,0
2024-11-08 04:29:00,75960.49,75960.49,75954.0,75954.0,4.90124,1731040199999,372276.1343144,555,1.78752,135770.814295,0
2024-11-08 04:30:00,75954.0,75984.4,75954.0,75984.39,8.85491,1731040259999,672654.5256215,1494,6.01785,457144.1037982,0
2024-11-08 04:31:00,75984.39,75995.08,75980.75,75981.75,20.95263,1731040319999,1592145.532033,876,3.18641,242123.3413613,0
2024-11-08 04:32:00,75981.75,76023.75,75981.74,76014.97,9.98004,1731040379999,758608.3449267,1248,4.78339,363558.0843615,0
2024-11-08 04:33:00,76014.97,76014.98,75960.71,75960.71,9.9152,1731040439999,753453.3412653,2924,2.10809,160195.8949339,0
2024-11-08 04:34:00,75960.72,75984.01,75960.71,75975.78,4.52627,1731040499999,343881.4265764,1239,3.29569,250384.3497268,0
2024-11-08 04:35:00,75975.78,75984.0,75930.0,75939.81,16.93265,1731040559999,1285984.725767,2417,7.31449,555477.9711879,0
2024-11-08 04:36:00,75939.8,75939.8,75916.03,75932.0,6.23665,1731040619999,473542.0442113,1294,1.79824,136527.1007158,0
2024-11-08 04:37:00,75931.99,75932.0,75917.83,75919.99,3.7951,1731040679999,288134.1685451,690,0.53991,40990.3357224,0
2024-11-08 04:38:00,75919.99,75936.8,75919.94,75936.43,21.49229,1731040739999,1631829.9865276,597,20.62888,1566274.6401833,0
2024-11-08 04:39:00,75936.43,75936.8,75926.7,75930.16,6.52224,1731040799999,495244.6551336,689,0.76759,58285.7360917,0
2024-11-08 04:40:00,75930.16,75960.0,75914.18,75960.0,10.09412,1731040859999,766432.2614286,2629,6.25559,474972.5884445,0
2024-11-08 04:41:00,75959.99,75960.0,75928.0,75928.0,9.72893,1731040919999,738914.3324165,1372,0.18342,13931.5489875,0
2024-11-08 04:42:00,75928.0,75928.0,75898.84,75898.84,10.09872,1731040979999,766596.0295829,1714,3.31452,251619.2557761,0
2024-11-08 04:43:00,75898.84,75898.85,75874.0,75874.0,9.14177,1731041039999,693691.1234768,989,2.01647,153002.7157447,0
2024-11-08 04:44:00,75874.01,75881.73,75871.7,75878.79,7.84631,1731041099999,595362.3475509,1250,3.5198,267070.2621952,0
2024-11-08 04:45:00,75878.79,75892.0,75862.01,75862.02,3.92123,1731041159999,297529.7104773,1624,0.68386,51892.9447693,0
2024-11-08 04:46:00,75862.01,75862.02,75858.59,75858.59,3.43976,1731041219999,260938.5249675,387,0.51378,38974.6878893,0
2024-11-08 04:47:00,75858.59,75858.6,75851.47,75851.47,4.47001,1731041279999,339080.6710697,490,1.10893,84121.1343972,0
2024-11-08 04:48:00,75851.48,75851.48,75832.0,75832.0,9.69929,1731041339999,735609.6007247,610,1.03422,78436.1316896,0
2024-11-08 04:49:00,75832.01,75839.99,75831.0,75831.6,19.01761,1731041399999,1442179.382328,580,11.51907,873539.4720942,0
2024-11-08 04:50:00,75831.59,75878.01,75831.59,75878.01,15.38853,1731041459999,1167064.260105,1122,10.96573,831667.4704112,0
2024-11-08 04:51:00,75878.0,75891.99,75878.0,75891.99,5.02629,1731041519999,381414.8075336,514,2.08965,158567.9306345,0
2024-11-08 04:52:00,75891.99,75916.0,75891.99,75914.59,14.83893,1731041579999,1126303.9823429,847,2.63849,200268.2259657,0
2024-11-08 04:53:00,75914.59,75914.59,75867.07,75867.07,10.05808,1731041639999,763334.5861858,2243,0.67126,50947.5862897,0
2024-11-08 04:54:00,75867.08,75867.08,75860.34,75860.34,1.76141,1731041699999,133628.1018055,427,0.28278,21451.827368,0
2024-11-08 04:55:00,75860.35,75865.51,75860.0,75860.51,8.02811,1731041759999,609028.2585311,729,4.24098,321722.6234016,0
2024-11-08 04:56:00,75860.51,75860.52,75808.04,75808.04,6.13487,1731041819999,465251.680772,2168,0.17649,13385.0276591,0
2024-11-08 04:57:00,75808.05,75826.0,75808.04,75810.0,7.00804,1731041879999,531348.9572594,1135,2.87062,217642.3336928,0
2024-11-08 04:58:00,75810.01,75831.99,75810.0,75831.98,6.57762,1731041939999,498685.3573774,1164,4.94216,374696.1970689,0
2024-11-08 04:59:00,75831.99,75839.65,75831.98,75832.14,9.0795,1731041999999,688528.6577413,779,5.61765,426001.9678918,0
2024-11-08 05:00:00,75832.13,75860.0,75800.0,75860.0,20.04504,1731042059999,1519835.2226657,2202,8.52291,646221.4848354,0
2024-11-08 05:01:00,75860.0,75865.72,75850.0,75854.0,11.38575,1731042119999,863691.0687192,1549,4.3923,333181.5765119,0
2024-11-08 05:02:00,75854.01,75887.48,75826.91,75882.03,12.77656,1731042179999,969226.0653214,3369,5.87156,445414.2761412,0
2024-11-08 05:03:00,75882.02,75882.03,75872.0,75872.01,12.20161,1731042239999,925851.5942388,673,2.10372,159623.6341551,0
2024-11-08 05:04:00,75872.0,75872.01,75821.45,75821.46,37.31181,1731042299999,2829994.8310807,1409,8.29337,628879.1814767,0
2024-11-08 05:05:00,75821.45,75859.17,75821.45,75859.16,8.72975,1731042359999,662013.1221434,1681,7.11037,539204.5215731,0
2024-11-08 05:06:00,75859.17,75867.16,75859.16,75862.87,6.53981,1731042419999,496137.04013,652,3.11848,236576.9284262,0
2024-11-08 05:07:00,75862.87,75869.94,75862.87,75869.78,8.98002,1731042479999,681293.7301973,524,2.35828,178912.7204023,0
2024-11-08 05:08:00,75869.78,75906.0,75866.18,75906.0,49.50742,1731042539999,3756614.9160638,1749,22.45102,1703546.4472949,0
2024-11-08 05:09:00,75906.0,75943.07,75905.99,75943.06,10.39461,1731042599999,789211.3402282,1454,5.23903,397762.3872245,0
2024-11-08 05:10:00,75943.06,75983.83,75943.06,75976.86,13.119,1731042659999,996537.6494815,1565,9.52426,723433.1358196,0
2024-11-08 05:11:00,75976.86,75990.0,75969.75,75987.99,9.17815,1731042719999,697357.666029,1464,2.78271,211431.3171276,0
2024-11-08 05:12:00,75987.99,75987.99,75980.0,75980.0,6.23416,1731042779999,473687.5010843,598,1.50293,114196.4668602,0
2024-11-08 05:13:00,75980.0,75989.99,75977.93,75977.93,9.15911,1731042839999,695954.1105692,1015,2.64228,200772.6541618,0
2024-11-08 05:14:00,75977.93,75977.94,75948.79,75948.79,9.34723,1731042899999,710110.9250523,1637,2.26368,171970.6408667,0
2024-11-08 05:15:00,75948.79,75957.38,75936.0,75957.38,9.37261,1731042959999,711801.8632032,1523,6.9388,526965.2290288,0
2024-11-08 05:16:00,75957.37,75962.0,75950.0,75950.0,8.67763,1731043019999,659106.2201435,1048,4.07017,309150.1654296,0
2024-11-08 05:17:00,75950.0,75981.86,75950.0,75969.79,11.89395,1731043079999,903538.8486834,2747,7.98569,606621.6876631,0
2024-11-08 05:18:00,75969.78,75969.79,75957.2,75957.2,8.3196,1731043139999,631979.0016818,675,3.33324,253198.3537726,0
2024-11-08 05:19:00,75957.21,75974.0,75957.2,75973.9,14.92396,1731043199999,1133687.1046346,2246,11.13197,845612.7724864,0
2024-11-08 05:20:00,75973.91,75973.91,75956.0,75956.01,8.53515,1731043259999,648353.0375332,3154,2.32457,176574.2029798,0
2024-11-08 05:21:00,75956.0,75972.87,75895.52,75895.52,28.39633,1731043319999,2156376.9611786,3495,6.39869,486016.0345246,0
2024-11-08 05:22:00,75895.53,75895.53,75835.29,75872.71,31.90038,1731043379999,2419802.0594407,3808,21.32484,1617520.0583927,0
2024-11-08 05:23:00,75872.71,75917.01,75856.0,75917.01,13.17332,1731043439999,999528.7355029,2751,10.71096,812722.8595772,0
2024-11-08 05:24:00,75917.01,75944.0,75917.01,75944.0,13.15077,1731043499999,998551.1339654,2307,8.66282,657764.9599792,0
2024-11-08 05:25:00,75943.99,75989.75,75917.6,75975.86,36.671,1731043559999,2784946.61231,3395,27.16842,2063262.92528,0
2024-11-08 05:26:00,75975.86,75975.87,75938.73,75940.0,12.84517,1731043619999,975736.2745429,2131,6.64948,505089.5678441,0
2024-11-08 05:27:00,75940.0,75957.0,75939.99,75943.72,8.88611,1731043679999,674911.466175,1139,5.55228,421702.2975806,0
2024-11-08 05:28:00,75943.72,75974.0,75943.72,75973.99,7.57441,1731043739999,575347.970335,1222,5.95816,452576.257579,0
2024-11-08 05:29:00,75973.99,75989.99,75972.17,75989.99,5.49993,1731043799999,417885.883118,855,3.19319,242624.01866,0
2024-11-08 05:30:00,75989.99,76022.0,75988.76,76020.07,54.19083,1731043859999,4119060.179947,1848,26.79777,2036723.2722821,0
2024-11-08 05:31:00,76020.07,76113.46,76020.07,76113.46,36.95239,1731043919999,2811098.2098653,3195,33.58083,2554561.2279314,0
2024-11-08 05:32:00,76113.45,76139.83,76109.99,76132.01,17.53202,1731043979999,1334714.690527,2409,9.63761,733709.2298344,0
2024-11-08 05:33:00,76132.0,76132.01,76056.62,76073.34,53.1075,1731044039999,4040532.4575007,2638,4.71337,358637.8874929,0
2024-11-08 05:34:00,76073.34,76074.0,75969.13,76010.84,106.49247,1731044099999,8096036.1611382,2761,13.85616,1053586.4348957,0
2024-11-08 05:35:00,76010.85,76086.0,76000.46,76076.0,37.04344,1731044159999,2816736.2107329,4644,28.81347,2190819.5951398,0
2024-11-08 05:36:00,76075.99,76095.56,76072.53,76095.19,12.57206,1731044219999,956551.123983,1000,8.5137,647776.8965464,0
2024-11-08 05:37:00,76095.18,76095.25,76075.71,76088.84,21.99091,1731044279999,1673249.276491,1380,10.63448,809171.1959706,0
2024-11-08 05:38:00,76088.84,76088.84,76075.15,76075.15,11.93204,1731044339999,907830.1663378,1040,2.36786,180149.7414539,0
2024-11-08 05:39:00,76075.15,76085.0,76062.0,76069.15,14.18349,1731044399999,1078998.8715343,1801,7.37062,560700.1924534,0
2024-11-08 05:40:00,76069.15,76100.0,76062.68,76076.42,52.00402,1731044459999,3956563.8361883,4905,31.31095,2382282.150147,0
2024-11-08 05:41:00,76076.43,76099.97,76071.74,76080.95,15.30772,1731044519999,1164705.7057232,1985,4.8933,372316.1942193,0
2024-11-08 05:42:00,76080.94,76089.79,76042.09,76044.32,15.05922,1731044579999,1145532.9587233,2013,3.52279,268022.6601974,0
2024-11-08 05:43:00,76044.32,76061.18,76010.51,76015.99,19.3703,1731044639999,1472913.792931,2293,7.55974,574829.2461125,0
2024-11-08 05:44:00,76015.99,76037.56,76015.99,76037.55,7.16195,1731044699999,544483.1937896,935,4.5596,346647.7397279,0
2024-11-08 05:45:00,76037.56,76050.0,76028.37,76028.37,10.57304,1731044759999,804009.6943652,1926,3.04915,231871.3989676,0
2024-11-08 05:46:00,76028.37,76041.94,76024.0,76024.01,8.75224,1731044819999,665450.7444563,1516,3.53941,269106.72476,0
2024-11-08 05:47:00,76024.0,76025.12,76024.0,76025.1,5.96491,1731044879999,453480.7568563,455,3.58324,272414.8937998,0
2024-11-08 05:48:00,76025.1,76041.23,76007.54,76041.23,14.11657,1731044939999,1073108.9196651,2574,8.37893,636954.3427378,0
2024-11-08 05:49:00,76041.22,76042.0,76014.0,76035.47,14.04119,1731044999999,1067509.6728957,2162,6.22836,473508.9902331,0
2024-11-08 05:50:00,76035.47,76035.48,76004.02,76004.02,7.07473,1731045059999,537837.5158095,1633,2.31718,176148.6091366,0
2024-11-08 05:51:00,76004.03,76048.0,76004.02,76048.0,7.11716,1731045119999,541059.7390436,1900,4.80891,365578.3383108,0
2024-11-08 05:52:00,76048.0,76066.0,76024.45,76027.27,13.54394,1731045179999,1030002.4403251,2548,4.87021,370365.5300323,0
2024-11-08 05:53:00,76027.27,76027.28,76002.0,76002.0,7.08636,1731045239999,538672.7020012,1183,0.84502,64231.5739765,0
2024-11-08 05:54:00,76002.0,76016.0,76002.0,76013.99,4.46842,1731045299999,339647.8227238,1289,2.83925,215809.2644308,0
2024-11-08 05:55:00,76013.99,76013.99,75978.19,75978.19,11.12899,1731045359999,845805.3462032,1611,0.71557,54382.5969363,0
2024-11-08 05:56:00,75978.2,75978.2,75954.0,75958.52,11.16475,1731045419999,848078.2001684,1496,5.38728,409197.3330964,0
2024-11-08 05:57:00,75958.52,75968.0,75958.51,75960.02,10.81007,1731045479999,821170.1118279,1364,4.68328,355756.145325,0
2024-11-08 05:58:00,75960.02,75969.73,75959.07,75969.72,8.79154,1731045539999,667821.9758668,1049,3.04464,231279.8493247,0
2024-11-08 05:59:00,75969.73,75975.32,75969.73,75975.32,4.03303,1731045599999,306401.476664,640,3.1361,238257.5193517,0
2024-11-08 06:00:00,75975.32,75984.13,75954.01,75959.08,22.58839,1731045659999,1715957.5613521,2039,13.90279,1056062.2252512,0
2024-11-08 06:01:00,75959.07,75971.01,75959.07,75960.0,5.83419,1731045719999,443198.5835214,1057,3.34411,254038.4394979,0
2024-11-08 06:02:00,75960.0,75980.0,75940.89,75943.96,12.87029,1731045779999,977698.9882274,2681,7.74675,588510.0648362,0
