time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-11-16 02:28:54,91626.28,91626.28,91626.27,91626.27,0.00244,1731724134999,223.5680995,3,7e-05,6.4138396,0
2024-11-16 02:28:53,91627.96,91627.97,91626.27,91626.27,0.10867,1731724133999,9957.2039551,90,0.00473,433.4002981,0
2024-11-16 02:28:52,91627.96,91627.96,91627.96,91627.96,0.00987,1731724132999,904.3679652,4,0.0,0.0,0
2024-11-16 02:28:51,91627.96,91627.97,91627.96,91627.96,0.02013,1731724131999,1844.4708829,5,0.00481,440.7305357,0
2024-11-16 02:28:50,91627.96,91627.97,91627.96,91627.97,0.01874,1731724130999,1717.1079805,3,0.00101,92.5442497,0
2024-11-16 02:28:49,91627.96,91627.96,91627.96,91627.96,0.02365,1731724129999,2167.001254,2,0.0,0.0,0
2024-11-16 02:28:48,91627.96,91627.97,91627.96,91627.97,0.01292,1731724128999,1183.8333524,7,0.01092,1000.5774324,0
2024-11-16 02:28:47,91627.96,91627.97,91627.96,91627.97,0.02111,1731724127999,1934.2662465,3,0.00109,99.8744873,0
2024-11-16 02:28:46,91631.16,91631.16,91627.97,91627.97,1.60629,1731724126999,147185.9816715,199,0.00032,29.3219712,0
2024-11-16 02:28:45,91631.16,91631.16,91631.15,91631.15,0.15873,1731724125999,14544.6140036,20,0.15641,14332.0297356,0
2024-11-16 02:28:44,91623.99,91631.16,91623.99,91631.15,0.18069,1731724124999,16555.7875112,106,0.11657,10680.845888,0
2024-11-16 02:28:43,91619.51,91624.0,91619.5,91623.99,0.08961,1731724123999,8210.2037958,138,0.07842,7184.9648431,0
2024-11-16 02:28:42,91619.5,91619.51,91619.5,91619.51,0.00163,1731724122999,149.3397905,2,0.00055,50.3907305,0
2024-11-16 02:28:41,91619.5,91619.5,91619.5,91619.5,0.01206,1731724121999,1104.93117,2,0.0,0.0,0
2024-11-16 02:28:40,91619.5,91619.51,91619.5,91619.51,0.08897,1731724120999,8151.3873878,6,0.04728,4331.7704328,0
2024-11-16 02:28:39,91619.51,91619.51,91619.51,91619.51,0.01506,1731724119999,1379.7898206,5,0.01506,1379.7898206,0
2024-11-16 02:28:38,91619.5,91619.51,91619.5,91619.51,0.08042,1731724118999,7368.0406198,4,0.04298,3937.8065398,0
2024-11-16 02:28:37,91604.0,91619.5,91604.0,91619.5,0.87276,1731724117999,79953.2650444,351,0.72419,66341.3735028,0
2024-11-16 02:28:36,91603.99,91603.99,91603.99,91603.99,0.00246,1731724116999,225.3458154,2,0.0,0.0,0
2024-11-16 02:28:35,91601.94,91604.0,91601.94,91603.99,0.15215,1731724115999,13937.4304275,109,0.1501,13749.642248,0
2024-11-16 02:28:34,91601.93,91601.93,91601.93,91601.93,0.00028,1731724114999,25.6485404,1,0.0,0.0,0
2024-11-16 02:28:33,91601.93,91601.94,91601.93,91601.93,0.005,1731724113999,458.0096506,4,6e-05,5.4961164,0
2024-11-16 02:28:32,91601.93,91601.93,91601.93,91601.93,0.00328,1731724112999,300.4543304,2,0.0,0.0,0
2024-11-16 02:28:31,91594.79,91601.94,91594.79,91601.93,0.03414,1731724111999,3127.1564619,270,0.02828,2590.3971613,0
2024-11-16 02:28:30,91575.76,91601.69,91575.75,91594.79,7.22589,1731724110999,661806.0366653,183,7.04558,645290.6200644,0
2024-11-16 02:28:29,91575.75,91575.76,91575.75,91575.76,0.00275,1731724109999,251.8333181,2,0.00056,51.2824256,0
2024-11-16 02:28:28,91575.75,91575.75,91575.75,91575.75,0.00198,1731724108999,181.319985,1,0.0,0.0,0
2024-11-16 02:28:27,91587.52,91587.53,91575.75,91575.76,0.62752,1731724107999,57471.5058164,358,0.05814,5324.2428167,0
2024-11-16 02:28:26,91587.52,91587.52,91587.52,91587.52,0.00314,1731724106999,287.5848128,3,0.0,0.0,0
2024-11-16 02:28:25,91587.52,91587.53,91587.52,91587.53,0.00042,1731724105999,38.46676,3,0.00016,14.6540048,0
2024-11-16 02:28:24,91593.56,91593.56,91587.52,91587.53,0.46529,1731724104999,42616.5767954,243,0.01187,1087.1745067,0
2024-11-16 02:28:23,91600.0,91600.0,91593.56,91593.56,1.42451,1731724103999,130480.1613146,163,0.20033,18348.9414213,0
2024-11-16 02:28:22,91599.99,91599.99,91599.99,91599.99,0.0,1731724102999,0.0,0,0.0,0.0,0
2024-11-16 02:28:21,91599.99,91600.0,91599.99,91599.99,0.00662,1731724101999,606.3919349,7,0.00011,10.076,0
2024-11-16 02:28:20,91599.99,91600.0,91599.99,91599.99,0.14592,1731724100999,13366.2719802,7,0.14394,13184.904,0
2024-11-16 02:28:19,91599.99,91600.0,91599.99,91600.0,0.009,1731724099999,824.3999933,4,0.00833,763.028,0
2024-11-16 02:28:18,91599.99,91600.0,91599.99,91600.0,0.01225,1731724098999,1122.0999608,6,0.00833,763.028,0
2024-11-16 02:28:17,91599.99,91599.99,91599.99,91599.99,0.01011,1731724097999,926.0758989,1,0.0,0.0,0
2024-11-16 02:28:16,91599.99,91600.0,91599.99,91600.0,0.0189,1731724096999,1731.2398943,3,0.00833,763.028,0
2024-11-16 02:28:15,91600.0,91600.0,91599.99,91599.99,0.14496,1731724095999,13278.3359455,4,0.13951,12779.116,0
2024-11-16 02:28:14,91599.99,91600.0,91599.99,91599.99,0.01731,1731724094999,1585.5958388,4,0.00119,109.004,0
2024-11-16 02:28:13,91599.99,91600.0,91599.99,91600.0,0.04549,1731724093999,4166.8839541,3,0.0409,3746.44,0
2024-11-16 02:28:12,91599.99,91600.0,91599.99,91599.99,0.00684,1731724092999,626.5439359,4,0.00043,39.388,0
2024-11-16 02:28:11,91600.0,91600.0,91599.99,91599.99,0.03185,1731724091999,2917.4598599,2,0.01784,1634.144,0
2024-11-16 02:28:10,91599.99,91600.0,91599.99,91600.0,0.44835,1731724090999,41068.8555739,9,0.00574,525.784,0
2024-11-16 02:28:09,91599.99,91599.99,91599.99,91599.99,0.0,1731724089999,0.0,0,0.0,0.0,0
2024-11-16 02:28:08,91599.99,91599.99,91599.99,91599.99,0.014,1731724088999,1282.39986,1,0.0,0.0,0
2024-11-16 02:28:07,91600.0,91600.0,91599.99,91599.99,0.01902,1731724087999,1742.2319987,3,0.01889,1730.324,0
2024-11-16 02:28:06,91599.99,91600.0,91599.99,91599.99,0.00786,1731724086999,719.9759317,3,0.00103,94.348,0
2024-11-16 02:28:05,91599.99,91600.0,91599.99,91599.99,0.02959,1731724085999,2710.4437623,4,0.00582,533.112,0
2024-11-16 02:28:04,91594.45,91600.0,91594.45,91600.0,0.77434,1731724084999,70927.5859045,238,0.77264,70771.8744531,0
2024-11-16 02:28:03,91594.45,91594.46,91594.45,91594.46,0.16996,1731724083999,15567.3927302,4,0.00082,75.1074572,0
2024-11-16 02:28:02,91594.45,91594.45,91594.45,91594.45,0.00175,1731724082999,160.2902875,3,0.0,0.0,0
2024-11-16 02:28:01,91594.45,91594.45,91594.45,91594.45,0.00027,1731724081999,24.7305015,1,0.0,0.0,0
2024-11-16 02:28:00,91594.46,91594.46,91594.45,91594.46,0.21723,1731724080999,19897.0645289,15,0.21554,19742.2699084,0
2024-11-16 02:27:59,91594.45,91594.45,91594.45,91594.45,0.0134,1731724079999,1227.36563,1,0.0,0.0,0
2024-11-16 02:27:58,91594.46,91594.46,91594.45,91594.46,0.05647,1731724078999,5172.3386104,3,0.00189,173.1135294,0
2024-11-16 02:27:57,91594.45,91594.45,91594.45,91594.45,0.00039,1731724077999,35.7218355,2,0.0,0.0,0
2024-11-16 02:27:56,91594.46,91594.46,91594.46,91594.46,0.00098,1731724076999,89.7625708,1,0.00098,89.7625708,0
2024-11-16 02:27:55,91594.45,91594.46,91594.45,91594.45,0.19083,1731724075999,17478.9706622,15,0.17687,16200.3121402,0
2024-11-16 02:27:54,91594.46,91594.46,91594.46,91594.46,0.0,1731724074999,0.0,0,0.0,0.0,0
2024-11-16 02:27:53,91594.45,91594.46,91594.45,91594.46,0.03769,1731724073999,3452.1948632,5,0.00427,391.1083442,0
2024-11-16 02:27:52,91594.45,91594.45,91594.45,91594.45,0.01197,1731724072999,1096.3855665,2,0.0,0.0,0
2024-11-16 02:27:51,91575.42,91594.46,91575.42,91594.46,0.66786,1731724071999,61163.9561756,592,0.63974,58588.6371134,0
2024-11-16 02:27:50,91575.43,91575.43,91575.42,91575.42,0.01184,1731724070999,1084.2529883,6,0.00155,141.9419165,0
2024-11-16 02:27:49,91575.42,91575.42,91575.42,91575.42,0.01417,1731724069999,1297.6237014,3,0.0,0.0,0
2024-11-16 02:27:48,91575.42,91575.42,91575.42,91575.42,0.05663,1731724068999,5185.9160346,2,0.0,0.0,0
2024-11-16 02:27:47,91575.43,91575.43,91575.43,91575.43,0.0,1731724067999,0.0,0,0.0,0.0,0
2024-11-16 02:27:46,91575.43,91575.43,91575.42,91575.43,0.13152,1731724066999,12044.0003422,9,0.11038,10108.0959634,0
2024-11-16 02:27:45,91575.42,91575.43,91575.42,91575.43,0.14999,1731724065999,13735.3987411,3,0.14953,13693.2740479,0
2024-11-16 02:27:44,91575.42,91575.42,91575.42,91575.42,0.05639,1731724064999,5163.9379338,5,0.0,0.0,0
2024-11-16 02:27:43,91575.43,91575.43,91575.43,91575.43,0.02652,1731724063999,2428.5804036,1,0.02652,2428.5804036,0
2024-11-16 02:27:42,91575.42,91575.42,91575.42,91575.42,0.00101,1731724062999,92.4911742,1,0.0,0.0,0
2024-11-16 02:27:41,91575.43,91575.43,91575.42,91575.42,3.1328,1731724061999,286887.5070786,17,3.13026,286654.9055118,0
2024-11-16 02:27:40,91575.75,91575.75,91575.42,91575.43,0.36474,1731724060999,33401.2944372,80,0.13479,12343.4522097,0
2024-11-16 02:27:39,91575.75,91575.75,91575.75,91575.75,0.04368,1731724059999,4000.02876,2,0.0,0.0,0
2024-11-16 02:27:38,91576.88,91576.88,91575.75,91575.75,0.05068,1731724058999,4641.0767203,95,0.0,0.0,0
2024-11-16 02:27:37,91586.81,91586.81,91576.88,91576.88,0.8598,1731724057999,78745.1162904,446,0.0,0.0,0
2024-11-16 02:27:36,91586.82,91586.82,91586.81,91586.81,0.02551,1731724056999,2336.379653,2,0.01299,1189.7127918,0
2024-11-16 02:27:35,91586.82,91586.82,91586.81,91586.82,0.04245,1731724055999,3887.8604325,8,0.0348,3187.221336,0
2024-11-16 02:27:34,91586.81,91586.82,91586.81,91586.82,0.01819,1731724054999,1665.9641973,2,0.01234,1130.1813588,0
2024-11-16 02:27:33,91586.82,91586.82,91586.81,91586.81,0.00366,1731724053999,335.2077276,2,0.0003,27.476046,0
2024-11-16 02:27:32,91583.99,91586.82,91583.99,91586.82,0.77827,1731724052999,71278.5584054,58,0.68913,63114.5489761,0
2024-11-16 02:27:31,91571.88,91589.82,91571.88,91583.98,5.65258,1731724051999,517675.084572,232,5.60987,513763.5327862,0
2024-11-16 02:27:30,91571.88,91571.88,91571.87,91571.87,0.23005,1731724050999,21066.1102295,9,0.1536,14065.440768,0
2024-11-16 02:27:29,91566.99,91571.87,91566.99,91571.87,0.70217,1731724049999,64298.5853192,76,0.11816,10819.7167477,0
2024-11-16 02:27:28,91567.0,91567.0,91567.0,91567.0,0.00168,1731724048999,153.83256,3,0.00168,153.83256,0
2024-11-16 02:27:27,91567.0,91567.0,91566.99,91566.99,0.10792,1731724047999,9881.9105565,5,0.09957,9117.32619,0
2024-11-16 02:27:26,91566.99,91566.99,91566.99,91566.99,0.00082,1731724046999,75.0849318,1,0.0,0.0,0
2024-11-16 02:27:25,91567.0,91567.0,91567.0,91567.0,0.00034,1731724045999,31.13278,1,0.00034,31.13278,0
2024-11-16 02:27:24,91565.16,91567.0,91565.16,91566.99,0.81987,1731724044999,75072.8595483,111,0.32493,29752.6935177,0
2024-11-16 02:27:23,91565.16,91565.16,91565.16,91565.16,6e-05,1731724043999,5.4939096,1,6e-05,5.4939096,0
2024-11-16 02:27:22,91565.16,91565.16,91565.15,91565.15,0.00725,1731724042999,663.8473608,4,0.00233,213.3468228,0
2024-11-16 02:27:21,91565.15,91565.15,91565.15,91565.15,0.00803,1731724041999,735.2681545,2,0.0,0.0,0
2024-11-16 02:27:20,91565.16,91565.16,91565.15,91565.15,0.17552,1731724040999,16071.5168811,4,0.17531,16052.2881996,0
2024-11-16 02:27:19,91565.16,91565.16,91565.15,91565.15,0.02756,1731724039999,2523.5355353,3,0.00013,11.9034708,0
2024-11-16 02:27:18,91565.15,91565.15,91565.15,91565.15,0.01041,1731724038999,953.1932115,3,0.0,0.0,0
2024-11-16 02:27:17,91565.15,91565.15,91565.15,91565.15,0.0,1731724037999,0.0,0,0.0,0.0,0
2024-11-16 02:27:16,91565.15,91565.15,91565.15,91565.15,0.01575,1731724036999,1442.1511125,5,0.0,0.0,0
2024-11-16 02:27:14,91555.37,91555.37,91555.37,91555.37,0.00264,1731724034999,241.7061768,2,0.00264,241.7061768,0
2024-11-16 02:27:13,91555.36,91555.36,91555.36,91555.36,0.00272,1731724033999,249.0305792,1,0.0,0.0,0
2024-11-16 02:27:12,91555.36,91555.36,91555.36,91555.36,0.00898,1731724032999,822.1671328,2,0.0,0.0,0
2024-11-16 02:27:11,91555.36,91555.36,91555.36,91555.36,0.09653,1731724031999,8837.8389008,3,0.0,0.0,0
2024-11-16 02:27:10,91555.36,91555.37,91555.36,91555.37,0.00437,1731724030999,400.0969263,3,0.00031,28.3821647,0
2024-11-16 02:27:09,91555.27,91555.37,91555.27,91555.36,0.02671,1731724029999,2445.4436603,36,0.00987,903.6513979,0
2024-11-16 02:27:08,91555.27,91555.27,91555.27,91555.27,0.21844,1731724028999,19999.3331788,11,0.21844,19999.3331788,0
2024-11-16 02:27:07,91545.46,91555.27,91545.46,91555.27,2.53304,1731724027999,231889.2990861,303,2.53249,231838.9476861,0
2024-11-16 02:27:06,91545.45,91545.46,91545.45,91545.46,0.001,1731724026999,91.5454588,2,0.00088,80.5600048,0
2024-11-16 02:27:05,91551.28,91551.28,91545.45,91545.45,0.42611,1731724025999,39009.7741928,138,0.14374,13158.7444204,0
2024-11-16 02:27:04,91553.15,91553.16,91551.28,91551.28,0.59602,1731724024999,54567.4455387,117,0.12473,11419.4256468,0
2024-11-16 02:27:03,91553.15,91553.15,91553.15,91553.15,0.00417,1731724023999,381.7766355,4,0.0,0.0,0
2024-11-16 02:27:02,91554.5,91554.5,91553.16,91553.16,0.23188,1731724022999,21229.5832258,58,0.04369,3999.9575604,0
2024-11-16 02:27:01,91559.98,91559.98,91554.5,91554.5,0.43284,1731724021999,39629.6259964,287,0.0,0.0,0
2024-11-16 02:27:00,91565.29,91565.29,91559.98,91559.98,1.09206,1731724020999,99993.7072483,192,0.15812,14477.4656188,0
2024-11-16 02:26:59,91565.29,91565.29,91565.29,91565.29,0.11568,1731724019999,10592.2727472,7,0.0,0.0,0
2024-11-16 02:26:58,91565.3,91565.3,91565.3,91565.3,0.00138,1731724018999,126.360114,2,0.00138,126.360114,0
2024-11-16 02:26:57,91565.29,91565.3,91565.29,91565.29,0.00826,1731724017999,756.3292959,5,5e-05,4.578265,0
2024-11-16 02:26:56,91560.0,91565.29,91560.0,91565.29,0.35215,1731724016999,32244.1836577,148,0.17254,15798.1419208,0
2024-11-16 02:26:55,91560.0,91560.0,91560.0,91560.0,0.01919,1731724015999,1757.0364,3,0.01919,1757.0364,0
2024-11-16 02:26:54,91559.99,91560.0,91559.99,91559.99,0.1825,1731724014999,16709.6981767,12,0.00017,15.5652,0
2024-11-16 02:26:53,91522.85,91560.0,91522.85,91560.0,4.21658,1731724013999,385948.5367485,851,4.20923,385275.6592176,0
2024-11-16 02:26:52,91522.84,91522.84,91522.84,91522.84,0.00084,1731724012999,76.8791856,1,0.0,0.0,0
2024-11-16 02:26:51,91522.85,91522.85,91522.85,91522.85,0.00018,1731724011999,16.474113,1,0.00018,16.474113,0
2024-11-16 02:26:50,91522.85,91522.85,91522.85,91522.85,0.13196,1731724010999,12077.355286,3,0.13196,12077.355286,0
2024-11-16 02:26:49,91522.85,91522.85,91522.85,91522.85,0.00455,1731724009999,416.4289675,2,0.00455,416.4289675,0
2024-11-16 02:26:48,91522.84,91522.84,91522.84,91522.84,0.00742,1731724008999,679.0994728,1,0.0,0.0,0
2024-11-16 02:26:47,91522.85,91522.85,91522.85,91522.85,0.00128,1731724007999,117.149248,1,0.00128,117.149248,0
2024-11-16 02:26:46,91522.84,91522.85,91522.84,91522.85,0.00052,1731724006999,47.5918773,3,5e-05,4.5761425,0
2024-11-16 02:26:45,91522.85,91522.85,91522.85,91522.85,0.11398,1731724005999,10431.774443,2,0.11398,10431.774443,0
2024-11-16 02:26:44,91522.85,91522.85,91522.84,91522.84,0.00092,1731724004999,84.2010142,3,0.00014,12.813199,0
2024-11-16 02:26:43,91522.85,91522.85,91522.84,91522.84,0.00429,1731724003999,392.6329845,2,9e-05,8.2370565,0
2024-11-16 02:26:42,91522.85,91522.85,91522.85,91522.85,9e-05,1731724002999,8.2370565,1,9e-05,8.2370565,0
2024-11-16 02:26:41,91526.4,91526.4,91522.84,91522.84,0.23359,1731724001999,21379.3675708,170,0.0,0.0,0
2024-11-16 02:26:40,91526.41,91526.41,91526.4,91526.4,0.00361,1731724000999,330.4103049,4,9e-05,8.2373769,0
2024-11-16 02:26:39,91528.56,91528.56,91526.4,91526.4,0.21537,1731723999999,19712.4599844,90,0.0,0.0,0
2024-11-16 02:26:38,91532.0,91532.0,91528.56,91528.57,0.63016,1731723998999,57679.0930358,199,0.04774,4369.600543,0
2024-11-16 02:26:37,91546.62,91546.62,91532.01,91532.01,1.16346,1731723997999,106506.3767997,361,0.00141,129.0807342,0
2024-11-16 02:26:36,91546.62,91546.62,91546.61,91546.62,0.01318,1731723996999,1206.5844409,6,0.01211,1108.6295682,0
2024-11-16 02:26:35,91546.62,91546.62,91546.61,91546.62,0.15702,1731723995999,14374.6502371,4,0.15349,14051.4907038,0
2024-11-16 02:26:34,91546.61,91546.62,91546.61,91546.62,0.0004,1731723994999,36.6186452,2,0.00012,10.9855944,0
2024-11-16 02:26:33,91546.62,91546.62,91546.62,91546.62,0.00026,1731723993999,23.8021212,1,0.00026,23.8021212,0
2024-11-16 02:26:32,91546.61,91546.61,91546.61,91546.61,0.0008,1731723992999,73.237288,1,0.0,0.0,0
2024-11-16 02:26:31,91546.61,91546.61,91546.61,91546.61,0.0003,1731723991999,27.463983,1,0.0,0.0,0
2024-11-16 02:26:30,91546.62,91546.62,91546.61,91546.62,0.21254,1731723990999,19457.3180657,5,0.15763,14430.4937106,0
2024-11-16 02:26:29,91546.62,91546.62,91546.61,91546.61,0.09452,1731723989999,8652.9856864,5,0.01092,999.6890904,0
2024-11-16 02:26:28,91546.61,91546.62,91546.61,91546.61,0.00535,1731723988999,489.7743725,5,0.0009,82.391958,0
2024-11-16 02:26:27,91546.61,91546.61,91546.61,91546.61,0.0004,1731723987999,36.618644,1,0.0,0.0,0
2024-11-16 02:26:26,91546.61,91546.61,91546.61,91546.61,0.02255,1731723986999,2064.3760555,3,0.0,0.0,0
2024-11-16 02:26:25,91546.61,91546.61,91546.61,91546.61,0.0108,1731723985999,988.703388,3,0.0,0.0,0
2024-11-16 02:26:24,91546.61,91546.61,91546.61,91546.61,0.00175,1731723984999,160.2065675,1,0.0,0.0,0
2024-11-16 02:26:23,91546.62,91546.62,91546.62,91546.62,0.0035,1731723983999,320.41317,3,0.0035,320.41317,0
2024-11-16 02:26:22,91553.58,91553.58,91546.61,91546.61,0.65851,1731723982999,60287.8029837,241,0.00974,891.7318692,0
2024-11-16 02:26:21,91553.58,91553.58,91553.57,91553.57,0.00229,1731723981999,209.6576944,2,0.00191,174.8673378,0
2024-11-16 02:26:20,91553.57,91553.58,91553.57,91553.58,0.12322,1731723980999,11281.2321172,4,0.12218,11186.0164044,0
2024-11-16 02:26:19,91553.58,91553.58,91553.57,91553.57,0.00127,1731723979999,116.2730399,2,0.0006,54.932148,0
2024-11-16 02:26:18,91553.57,91553.57,91553.57,91553.57,0.00043,1731723978999,39.3680351,2,0.0,0.0,0
2024-11-16 02:26:17,91553.58,91553.58,91553.57,91553.57,0.00054,1731723977999,49.4389285,2,7e-05,6.4087506,0
2024-11-16 02:26:16,91562.72,91562.72,91553.57,91553.57,0.83432,1731723976999,76391.0593554,362,0.01032,944.8329456,0
2024-11-16 02:26:15,91562.72,91562.73,91562.72,91562.72,0.55071,1731723975999,50424.5071921,18,0.16609,15207.6538257,0
2024-11-16 02:26:14,91562.72,91562.72,91562.72,91562.72,0.00158,1731723974999,144.6690976,2,0.0,0.0,0
2024-11-16 02:26:13,91562.72,91562.72,91562.72,91562.72,0.05779,1731723973999,5291.4095888,2,0.0,0.0,0
2024-11-16 02:26:12,91562.72,91562.72,91562.72,91562.72,0.57077,1731723972999,52261.2536944,3,0.0,0.0,0
2024-11-16 02:26:11,91562.72,91562.72,91562.72,91562.72,0.0,1731723971999,0.0,0,0.0,0.0,0
2024-11-16 02:26:10,91562.72,91562.72,91562.72,91562.72,0.00618,1731723970999,565.8576096,2,0.0,0.0,0
2024-11-16 02:26:09,91562.73,91562.73,91562.73,91562.73,0.0,1731723969999,0.0,0,0.0,0.0,0
2024-11-16 02:26:08,91562.72,91562.73,91562.72,91562.73,0.00888,1731723968999,813.0769819,2,0.00283,259.1225259,0
2024-11-16 02:26:07,91562.72,91562.73,91562.72,91562.73,0.02947,1731723967999,2698.3534584,4,0.01,915.6273,0
2024-11-16 02:26:06,91562.72,91562.73,91562.72,91562.73,0.15295,1731723966999,14004.5180821,8,0.00581,531.9794613,0
2024-11-16 02:26:05,91562.72,91562.73,91562.72,91562.73,0.00556,1731723965999,509.0887668,7,0.00436,399.2135028,0
2024-11-16 02:26:04,91562.73,91562.73,91562.72,91562.72,0.02041,1731723964999,1868.7951664,6,0.00512,468.8011776,0
2024-11-16 02:26:03,91562.73,91562.73,91562.72,91562.73,0.01728,1731723963999,1582.2039682,8,0.01666,1525.4350818,0
2024-11-16 02:26:02,91554.32,91562.73,91554.32,91562.72,0.17842,1731723962999,16336.2977056,382,0.05359,4906.5830768,0
2024-11-16 02:26:01,91554.31,91554.31,91554.31,91554.31,0.33863,1731723961999,31003.0359953,3,0.0,0.0,0
2024-11-16 02:26:00,91547.24,91554.32,91547.24,91554.32,0.1704,1731723960999,15600.1443513,124,0.16801,15381.3295504,0
2024-11-16 02:25:59,91540.1,91547.24,91540.1,91547.24,1.68465,1731723959999,154215.779534,433,1.63016,149227.3990703,0
2024-11-16 02:25:58,91541.17,91541.17,91540.09,91540.09,0.03483,1731723958999,3188.370188,60,0.00021,19.223421,0
2024-11-16 02:25:57,91545.45,91545.45,91541.17,91541.17,0.21387,1731723957999,19578.7996757,112,0.0,0.0,0
2024-11-16 02:25:56,91548.0,91548.0,91545.46,91545.46,0.00843,1731723956999,771.7417356,58,0.00016,14.6472736,0
2024-11-16 02:25:55,91558.67,91558.68,91548.0,91548.01,1.26715,1731723955999,116017.7450846,240,0.23485,21501.9500487,0
2024-11-16 02:25:54,91558.67,91558.68,91558.67,91558.68,0.01575,1731723954999,1442.0491469,3,0.00944,864.3139392,0
2024-11-16 02:25:53,91560.25,91560.26,91558.67,91558.67,0.01124,1731723953999,1029.1282134,101,0.0021,192.276546,0
2024-11-16 02:25:52,91561.51,91561.51,91560.25,91560.25,0.29878,1731723952999,27356.6975966,85,0.0,0.0,0
2024-11-16 02:25:51,91561.52,91561.52,91561.51,91561.51,0.05617,1731723951999,5143.0100854,3,0.00687,629.0276424,0
2024-11-16 02:25:50,91567.56,91567.56,91561.51,91561.51,0.87144,1731723950999,79795.2782321,262,0.0,0.0,0
2024-11-16 02:25:49,91567.56,91567.57,91567.56,91567.57,0.00548,1731723949999,501.7902742,2,0.00454,415.7167678,0
2024-11-16 02:25:48,91567.57,91567.57,91567.57,91567.57,0.00089,1731723948999,81.4951373,1,0.00089,81.4951373,0
2024-11-16 02:25:47,91567.56,91567.57,91567.56,91567.57,0.01524,1731723947999,1395.4896469,5,0.00325,297.5946025,0
2024-11-16 02:25:46,91567.57,91567.57,91567.56,91567.56,0.01279,1731723946999,1171.1491325,4,0.00401,367.1859557,0
2024-11-16 02:25:45,91567.56,91567.57,91567.56,91567.56,0.13612,1731723945999,12464.1776265,6,0.13593,12446.7797901,0
2024-11-16 02:25:44,91567.57,91567.57,91567.56,91567.56,0.00266,1731723944999,243.5697136,2,0.0004,36.627028,0
2024-11-16 02:25:43,91567.57,91567.57,91567.57,91567.57,0.00015,1731723943999,13.7351355,1,0.00015,13.7351355,0
2024-11-16 02:25:42,91567.57,91567.57,91567.56,91567.57,0.10536,1731723942999,9647.5582238,4,0.01022,935.8205654,0
2024-11-16 02:25:41,91567.57,91567.57,91567.57,91567.57,0.00491,1731723941999,449.5967687,3,0.00491,449.5967687,0
2024-11-16 02:25:40,91567.57,91567.57,91567.56,91567.57,0.18899,1731723940999,17305.3550521,5,0.18877,17285.2101889,0
2024-11-16 02:25:39,91567.57,91567.57,91567.57,91567.57,0.00012,1731723939999,10.9881084,1,0.00012,10.9881084,0
2024-11-16 02:25:38,91558.67,91567.57,91558.67,91567.57,0.43602,1731723938999,39923.7899565,393,0.43595,39917.3807124,0
2024-11-16 02:25:37,91558.66,91558.67,91558.66,91558.67,0.00033,1731723937999,30.2143593,3,0.00015,13.7338005,0
2024-11-16 02:25:36,91558.67,91558.67,91558.66,91558.66,0.00438,1731723936999,401.0269327,3,0.00019,17.3961473,0
2024-11-16 02:25:35,91558.67,91558.67,91558.66,91558.66,0.01092,1731723935999,999.8206571,7,0.00899,823.1124433,0
2024-11-16 02:25:34,91558.67,91558.67,91558.67,91558.67,0.01152,1731723934999,1054.7558784,7,0.01152,1054.7558784,0
2024-11-16 02:25:33,91558.66,91558.66,91558.66,91558.66,0.001,1731723933999,91.55866,1,0.0,0.0,0
2024-11-16 02:25:32,91558.66,91558.67,91558.66,91558.67,0.25963,1731723932999,23771.3749021,8,0.00063,57.6819621,0
2024-11-16 02:25:31,91558.66,91558.67,91558.66,91558.67,0.00217,1731723931999,198.6823118,3,0.00196,179.4549932,0
2024-11-16 02:25:30,91558.67,91558.67,91558.66,91558.66,0.17477,1731723930999,16001.7087229,3,0.17147,15699.5651449,0
2024-11-16 02:25:29,91558.66,91558.66,91558.66,91558.66,0.00104,1731723929999,95.2210064,5,0.0,0.0,0
2024-11-16 02:25:28,91558.67,91558.67,91558.67,91558.67,0.16359,1731723928999,14978.0828253,3,0.16359,14978.0828253,0
2024-11-16 02:25:27,91558.66,91558.67,91558.66,91558.66,0.2285,1731723927999,20921.1538128,9,0.00028,25.6364276,0
2024-11-16 02:25:26,91558.66,91558.66,91558.66,91558.66,0.00045,1731723926999,41.201397,2,0.0,0.0,0
2024-11-16 02:25:25,91558.67,91558.67,91558.67,91558.67,0.00953,1731723925999,872.5541251,3,0.00953,872.5541251,0
2024-11-16 02:25:24,91558.66,91558.67,91558.66,91558.67,0.06797,1731723924999,6223.2427778,3,0.06576,6020.8981392,0
2024-11-16 02:25:23,91558.66,91558.67,91558.66,91558.66,0.002,1731723923999,183.1173206,3,6e-05,5.4935202,0
2024-11-16 02:25:22,91558.67,91558.67,91558.66,91558.67,0.11023,1731723922999,10092.512148,4,0.10562,9670.4267254,0
2024-11-16 02:25:21,91559.99,91559.99,91558.66,91558.66,0.11998,1731723921999,10985.3555232,74,0.0,0.0,0
2024-11-16 02:25:20,91560.0,91560.0,91559.99,91559.99,1.04155,1731723920999,95364.3091248,13,0.15403,14102.9868,0
2024-11-16 02:25:19,91559.99,91559.99,91559.99,91559.99,0.32766,1731723919999,30000.5463234,1,0.0,0.0,0
